Symbol,Class,Methodology,Window_Size,MA_Type,Flat,Dynamic_limits,data_type,leverage,max_risk,reward_ratio,capital,Strategy,Gross Profit,Annualized Profit,Expected Absolute Return,Largest Win,Max Run Up,Average Win,Length of Average Win,Max Drawdown,Largest Loss,Average Loss,Length of Average Loss,Number of Trades Per Year,Percentage of Winning Trades,Period
BTC-USD,Cryptocurrency,SMA1M,94,SMA,FALSE,FALSE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,1342,,34.73,8,-100,-1479,-40.11,9,0,NotApplicable,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,EMA,TRUE,TRUE,in_sample,1,0.1,5,1000,Active,2273,15.32,1.31,449,437,36.84,20,-45,-337,-32.49,19,11,30.19,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,EMA,TRUE,TRUE,in_sample,1,0.1,5,1000,Passive,6690,27.79,NotApplicable,1232,2318,92.31,23,-77,-1262,-90.82,23,0,NotApplicable,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,EMA,TRUE,TRUE,in_sample,5,0.1,5,1000,Active,-640,-11.57,-0.24,360,847,34.89,3,-96,-666,-35.74,3,13,28.78,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,EMA,TRUE,TRUE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,1342,,34.73,14,-100,-1479,-40.11,16,0,NotApplicable,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,EMA,TRUE,TRUE,in_sample,1,0.1,10,1000,Active,3107,18.51,1.24,557,568,42.98,24,-47,-419,-38.91,23,11,30.39,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,EMA,TRUE,TRUE,in_sample,1,0.1,10,1000,Passive,6690,27.79,NotApplicable,1232,2318,92.31,24,-77,-1262,-90.82,24,0,NotApplicable,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,EMA,TRUE,TRUE,in_sample,5,0.1,10,1000,Active,-218,-2.91,0.65,342,1168,50.44,3,-95,-666,-48.19,3,13,28.78,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,EMA,TRUE,TRUE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,1342,,34.73,15,-100,-1479,-40.11,15,0,NotApplicable,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,EMA,TRUE,FALSE,in_sample,1,0.1,5,1000,Active,1689,12.63,1.08,408,441,32.55,24,-50,-299,-29.72,28,9,38.1,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,EMA,TRUE,FALSE,in_sample,1,0.1,5,1000,Passive,6690,27.79,NotApplicable,1232,2318,92.31,28,-77,-1262,-90.82,29,0,NotApplicable,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,EMA,TRUE,FALSE,in_sample,5,0.1,5,1000,Active,-555,-9.29,-0.77,452,1961,44.6,6,-91,-1072,-47.37,6,13,27.69,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,EMA,TRUE,FALSE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,1342,,34.73,15,-100,-1479,-40.11,16,0,NotApplicable,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,EMA,TRUE,FALSE,in_sample,1,0.1,10,1000,Active,4014,21.39,1.46,753,899,53.32,28,-50,-550,-49.76,34,9,41.03,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,EMA,TRUE,FALSE,in_sample,1,0.1,10,1000,Passive,6690,27.79,NotApplicable,1232,2318,92.31,30,-77,-1262,-90.82,31,0,NotApplicable,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,EMA,TRUE,FALSE,in_sample,5,0.1,10,1000,Active,-956,-31.35,-0.32,340,3940,30,10,-98,-666,-31.49,7,12,21.31,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,EMA,TRUE,FALSE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,1342,,34.73,17,-100,-1479,-40.11,17,0,NotApplicable,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,EMA,FALSE,TRUE,in_sample,1,0.1,5,1000,Active,6470,27.35,2.03,1033,1563,90.15,15,-52,-982,-85.6,17,15,44.59,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,EMA,FALSE,TRUE,in_sample,1,0.1,5,1000,Passive,6690,27.79,NotApplicable,1232,2318,92.31,15,-77,-1262,-90.82,16,0,NotApplicable,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,EMA,FALSE,TRUE,in_sample,5,0.1,5,1000,Active,-1000,-69.6,-0.77,183,41667,2.76,2,-100,-666,-4.48,2,49,45.05,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,EMA,FALSE,TRUE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,1342,,34.73,3,-100,-1479,-40.11,3,0,NotApplicable,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,EMA,FALSE,TRUE,in_sample,1,0.1,10,1000,Active,7270,28.92,2.29,1156,1748,84.24,17,-52,-937,-79.18,21,13,45.19,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,EMA,FALSE,TRUE,in_sample,1,0.1,10,1000,Passive,6690,27.79,NotApplicable,1232,2318,92.31,17,-77,-1262,-90.82,19,0,NotApplicable,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,EMA,FALSE,TRUE,in_sample,5,0.1,10,1000,Active,-1000,-100,-1.16,183,,7.74,3,-100,-666,-10.66,3,19,39.84,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,EMA,FALSE,TRUE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,1342,,34.73,3,-100,-1479,-40.11,3,0,NotApplicable,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,EMA,FALSE,FALSE,in_sample,1,0.1,5,1000,Active,6324,27.05,1.85,1089,1557,84.68,22,-60,-905,-80.63,26,11,45.71,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,EMA,FALSE,FALSE,in_sample,1,0.1,5,1000,Passive,6690,27.79,NotApplicable,1232,2318,92.31,22,-77,-1262,-90.82,23,0,NotApplicable,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,EMA,FALSE,FALSE,in_sample,5,0.1,5,1000,Active,-1000,-69.6,-0.81,183,53367,3.79,4,-100,-666,-5.69,3,36,42.48,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,EMA,FALSE,FALSE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,1342,,34.73,4,-100,-1479,-40.11,4,0,NotApplicable,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,EMA,FALSE,FALSE,in_sample,1,0.1,10,1000,Active,9155,32.14,2.72,1526,2221,101.6,28,-56,-1115,-95.5,34,9,44.58,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,EMA,FALSE,FALSE,in_sample,1,0.1,10,1000,Passive,6690,27.79,NotApplicable,1232,2318,92.31,28,-77,-1262,-90.82,29,0,NotApplicable,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,EMA,FALSE,FALSE,in_sample,5,0.1,10,1000,Active,-1000,-69.6,-0.61,260,21567,5.51,8,-100,-666,-7.02,8,24,40.35,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,94,EMA,FALSE,FALSE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,1342,,34.73,7,-100,-1479,-40.11,7,0,NotApplicable,2018-04-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,SMA,TRUE,TRUE,in_sample,1,0.1,5,1000,Active,4671,23.37,2.88,636,683,51.58,20,-31,-506,-43.24,19,9,34.48,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,SMA,TRUE,TRUE,in_sample,1,0.1,5,1000,Passive,4786,23.67,NotApplicable,927,2318,69.87,29,-77,-949,-68.46,29,0,NotApplicable,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,SMA,TRUE,TRUE,in_sample,5,0.1,5,1000,Active,6868,28.36,16.84,2178,3270,275.67,3,-80,-3401,-230.45,3,10,37.25,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,SMA,TRUE,TRUE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,419,,8.51,20,-100,-461,-11.88,17,0,NotApplicable,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,SMA,TRUE,TRUE,in_sample,1,0.1,10,1000,Active,7077,28.77,3.09,824,1007,68.53,24,-33,-714,-59.97,23,8,36.14,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,SMA,TRUE,TRUE,in_sample,1,0.1,10,1000,Passive,4786,23.67,NotApplicable,927,2318,69.87,30,-77,-949,-68.46,30,0,NotApplicable,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,SMA,TRUE,TRUE,in_sample,5,0.1,10,1000,Active,4144,21.92,10.64,1392,2270,182.3,4,-81,-2065,-151.29,4,10,34.31,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,SMA,TRUE,TRUE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,419,,8.51,19,-100,-461,-11.88,18,0,NotApplicable,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,SMA,TRUE,FALSE,in_sample,1,0.1,5,1000,Active,4540,23.02,3.1,639,700,48.13,27,-35,-386,-41.34,34,7,45.59,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,SMA,TRUE,FALSE,in_sample,1,0.1,5,1000,Passive,4786,23.67,NotApplicable,927,2318,69.87,37,-77,-949,-68.46,36,0,NotApplicable,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,SMA,TRUE,FALSE,in_sample,5,0.1,5,1000,Active,15081,39.96,-52.86,9714,10969,1155.78,4,-84,-21747,-1294.38,4,9,38.14,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,SMA,TRUE,FALSE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,419,,8.51,20,-100,-461,-11.88,17,0,NotApplicable,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,SMA,TRUE,FALSE,in_sample,1,0.1,10,1000,Active,8069,30.59,4.01,828,1199,78.78,33,-35,-712,-70.77,44,7,50,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,SMA,TRUE,FALSE,in_sample,1,0.1,10,1000,Passive,4786,23.67,NotApplicable,927,2318,69.87,40,-77,-949,-68.46,40,0,NotApplicable,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,SMA,TRUE,FALSE,in_sample,5,0.1,10,1000,Active,43729,58.41,-15.49,24535,36248,2203.45,9,-83,-52637,-2249.45,7,9,33.68,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,SMA,TRUE,FALSE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,419,,8.51,21,-100,-461,-11.88,19,0,NotApplicable,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,SMA,FALSE,TRUE,in_sample,1,0.1,5,1000,Active,16255,41.16,3.05,1826,2903,186.06,15,-47,-1878,-179.83,17,13,49.02,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,SMA,FALSE,TRUE,in_sample,1,0.1,5,1000,Passive,4786,23.67,NotApplicable,927,2318,69.87,15,-77,-949,-68.46,17,0,NotApplicable,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,SMA,FALSE,TRUE,in_sample,5,0.1,5,1000,Active,-999,-56.21,-0.84,479,62933,9.19,3,-100,-431,-10.97,3,48,47.25,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,SMA,FALSE,TRUE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,419,,8.51,3,-100,-461,-11.88,3,0,NotApplicable,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,SMA,FALSE,TRUE,in_sample,1,0.1,10,1000,Active,14623,39.47,3.22,1513,2315,147.51,18,-42,-1554,-141.12,20,12,50.38,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,SMA,FALSE,TRUE,in_sample,1,0.1,10,1000,Passive,4786,23.67,NotApplicable,927,2318,69.87,18,-77,-949,-68.46,20,0,NotApplicable,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,SMA,FALSE,TRUE,in_sample,5,0.1,10,1000,Active,-1000,-67.62,-0.97,603,50924,8.77,3,-100,-902,-10.76,3,43,48.5,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,SMA,FALSE,TRUE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,419,,8.51,4,-100,-461,-11.88,3,0,NotApplicable,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,SMA,FALSE,FALSE,in_sample,1,0.1,5,1000,Active,14508,39.35,2.77,1731,2629,167.27,28,-49,-1747,-162.38,34,8,56.63,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,SMA,FALSE,FALSE,in_sample,1,0.1,5,1000,Passive,4786,23.67,NotApplicable,927,2318,69.87,29,-77,-949,-68.46,31,0,NotApplicable,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,SMA,FALSE,FALSE,in_sample,5,0.1,5,1000,Active,-1000,-69.84,-0.84,479,46654,8.3,4,-100,-431,-10.23,4,37,43.45,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,SMA,FALSE,FALSE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,419,,8.51,4,-100,-461,-11.88,4,0,NotApplicable,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,SMA,FALSE,FALSE,in_sample,1,0.1,10,1000,Active,16188,41.09,4.13,1648,2671,161.42,38,-43,-1822,-154.2,45,7,57.14,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,SMA,FALSE,FALSE,in_sample,1,0.1,10,1000,Passive,4786,23.67,NotApplicable,927,2318,69.87,39,-77,-949,-68.46,39,0,NotApplicable,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,SMA,FALSE,FALSE,in_sample,5,0.1,10,1000,Active,-994,-46.65,-1.47,1611,32239,39.31,8,-100,-1503,-42.66,8,23,43.86,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,SMA,FALSE,FALSE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,419,,8.51,8,-100,-461,-11.88,9,0,NotApplicable,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,EMA,TRUE,TRUE,in_sample,1,0.1,5,1000,Active,8175,30.77,4.97,691,957,71.49,23,-32,-724,-57.05,23,9,34.44,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,EMA,TRUE,TRUE,in_sample,1,0.1,5,1000,Passive,4786,23.67,NotApplicable,927,2318,69.87,28,-77,-949,-68.46,28,0,NotApplicable,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,EMA,TRUE,TRUE,in_sample,5,0.1,5,1000,Active,12223,36.69,34.98,11437,8667,1287.61,3,-92,-16290,-1185.41,3,11,34.23,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,EMA,TRUE,TRUE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,419,,8.51,18,-100,-461,-11.88,18,0,NotApplicable,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,EMA,TRUE,TRUE,in_sample,1,0.1,10,1000,Active,9978,33.64,4.4,819,1156,80.36,29,-35,-858,-67.74,29,9,34.88,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,EMA,TRUE,TRUE,in_sample,1,0.1,10,1000,Passive,4786,23.67,NotApplicable,927,2318,69.87,30,-77,-949,-68.46,29,0,NotApplicable,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,EMA,TRUE,TRUE,in_sample,5,0.1,10,1000,Active,18242,43.03,38.92,15909,11748,1559.96,4,-92,-22013,-1439.95,4,11,32.43,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,EMA,TRUE,TRUE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,419,,8.51,20,-100,-461,-11.88,17,0,NotApplicable,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,EMA,TRUE,FALSE,in_sample,1,0.1,5,1000,Active,7499,29.57,4.21,756,908,80.29,26,-39,-721,-71.48,31,7,47.83,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,EMA,TRUE,FALSE,in_sample,1,0.1,5,1000,Passive,4786,23.67,NotApplicable,927,2318,69.87,36,-77,-949,-68.46,36,0,NotApplicable,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,EMA,TRUE,FALSE,in_sample,5,0.1,5,1000,Active,12940,37.56,10.9,5226,4705,540.82,5,-90,-8745,-508.42,5,10,33.65,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,EMA,TRUE,FALSE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,419,,8.51,19,-100,-461,-11.88,20,0,NotApplicable,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,EMA,TRUE,FALSE,in_sample,1,0.1,10,1000,Active,12773,37.36,5.15,1213,1518,111.43,34,-39,-1208,-101.61,45,7,52.46,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,EMA,TRUE,FALSE,in_sample,1,0.1,10,1000,Passive,4786,23.67,NotApplicable,927,2318,69.87,39,-77,-949,-68.46,41,0,NotApplicable,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,EMA,TRUE,FALSE,in_sample,5,0.1,10,1000,Active,12182,36.63,14.89,10506,12325,823.84,11,-91,-17913,-772.8,9,9,29.17,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,EMA,TRUE,FALSE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,419,,8.51,23,-100,-461,-11.88,21,0,NotApplicable,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,EMA,FALSE,TRUE,in_sample,1,0.1,5,1000,Active,22347,46.42,6.11,2422,2485,210.07,15,-42,-2088,-197.44,17,13,48.37,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,EMA,FALSE,TRUE,in_sample,1,0.1,5,1000,Passive,4786,23.67,NotApplicable,927,2318,69.87,15,-77,-949,-68.46,17,0,NotApplicable,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,EMA,FALSE,TRUE,in_sample,5,0.1,5,1000,Active,-986,-40.52,-1.88,1664,88931,45.32,3,-100,-2489,-49.34,3,48,46.68,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,EMA,FALSE,TRUE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,419,,8.51,3,-100,-461,-11.88,3,0,NotApplicable,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,EMA,FALSE,TRUE,in_sample,1,0.1,10,1000,Active,25263,48.52,7.59,2171,2808,198.65,19,-42,-2207,-183.35,23,11,49.6,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,EMA,FALSE,TRUE,in_sample,1,0.1,10,1000,Passive,4786,23.67,NotApplicable,927,2318,69.87,19,-77,-949,-68.46,21,0,NotApplicable,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,EMA,FALSE,TRUE,in_sample,5,0.1,10,1000,Active,-999,-60.05,-2.1,3989,58838,45.52,3,-100,-5969,-49.95,3,43,47.47,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,EMA,FALSE,TRUE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,419,,8.51,4,-100,-461,-11.88,3,0,NotApplicable,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,EMA,FALSE,FALSE,in_sample,1,0.1,5,1000,Active,21433,45.72,5.84,1955,2508,199.35,26,-50,-2148,-188.51,30,9,53.85,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,EMA,FALSE,FALSE,in_sample,1,0.1,5,1000,Passive,4786,23.67,NotApplicable,927,2318,69.87,27,-77,-949,-68.46,28,0,NotApplicable,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,EMA,FALSE,FALSE,in_sample,5,0.1,5,1000,Active,-1000,-62.85,-1.95,2081,51948,46.21,5,-100,-3113,-50.75,4,35,43.01,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,EMA,FALSE,FALSE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,419,,8.51,4,-100,-461,-11.88,4,0,NotApplicable,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,EMA,FALSE,FALSE,in_sample,1,0.1,10,1000,Active,31456,52.38,10.22,2859,3713,248.56,35,-45,-2846,-231.08,45,7,58.46,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,EMA,FALSE,FALSE,in_sample,1,0.1,10,1000,Passive,4786,23.67,NotApplicable,927,2318,69.87,37,-77,-949,-68.46,39,0,NotApplicable,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,EMA,FALSE,FALSE,in_sample,5,0.1,10,1000,Active,-970,-34.5,-5.04,8530,35635,197.75,9,-100,-7957,-209.52,9,22,42.8,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,108,EMA,FALSE,FALSE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,419,,8.51,8,-100,-461,-11.88,8,0,NotApplicable,2018-04-20 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,124,SMA,TRUE,TRUE,in_sample,1,0.1,5,1000,Active,4470,23.03,2.81,820,600,59.79,33,-45,-633,-50.52,24,6,30.36,2018-05-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,124,SMA,TRUE,TRUE,in_sample,1,0.1,5,1000,Passive,4235,22.37,NotApplicable,839,2318,63.5,41,-77,-859,-62.19,45,0,NotApplicable,2018-05-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,124,SMA,TRUE,TRUE,in_sample,5,0.1,5,1000,Active,24717,48.6,59.61,7120,2604,907.81,3,-66,-9661,-750.44,3,6,37.88,2018-05-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,124,SMA,TRUE,TRUE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,60,,7.05,21,-100,-274,-16.18,19,0,NotApplicable,2018-05-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,124,SMA,TRUE,TRUE,in_sample,1,0.1,10,1000,Active,6412,27.68,3.43,1013,840,79.5,37,-45,-850,-67.94,25,6,29.63,2018-05-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,124,SMA,TRUE,TRUE,in_sample,1,0.1,10,1000,Passive,4235,22.37,NotApplicable,839,2318,63.5,43,-77,-859,-62.19,46,0,NotApplicable,2018-05-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,124,SMA,TRUE,TRUE,in_sample,5,0.1,10,1000,Active,17215,42.48,36.87,4931,1972,576.26,5,-66,-6354,-470.45,4,6,34.85,2018-05-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,124,SMA,TRUE,TRUE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,60,,7.05,24,-100,-274,-16.18,17,0,NotApplicable,2018-05-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,124,SMA,TRUE,FALSE,in_sample,1,0.1,5,1000,Active,7966,30.67,3.98,714,997,65,49,-40,-613,-53.59,43,5,34.88,2018-05-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,124,SMA,TRUE,FALSE,in_sample,1,0.1,5,1000,Passive,4235,22.37,NotApplicable,839,2318,63.5,54,-77,-859,-62.19,55,0,NotApplicable,2018-05-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,124,SMA,TRUE,FALSE,in_sample,5,0.1,5,1000,Active,90553,73.49,-13.72,25348,9526,2835.13,6,-67,-34429,-2871.36,5,6,37.88,2018-05-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,124,SMA,TRUE,FALSE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,60,,7.05,21,-100,-274,-16.18,19,0,NotApplicable,2018-05-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,124,SMA,TRUE,FALSE,in_sample,1,0.1,10,1000,Active,10350,34.49,3.85,882,1279,91.91,62,-40,-873,-82.29,61,4,40,2018-05-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,124,SMA,TRUE,FALSE,in_sample,1,0.1,10,1000,Passive,4235,22.37,NotApplicable,839,2318,63.5,65,-77,-859,-62.19,66,0,NotApplicable,2018-05-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,124,SMA,TRUE,FALSE,in_sample,5,0.1,10,1000,Active,50997,61.92,-12.14,21347,14762,2190.45,17,-80,-36936,-2231.6,11,6,29.51,2018-05-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,124,SMA,TRUE,FALSE,in_sample,5,0.1,10,1000,Passive,-1000,,NotApplicable,60,,7.05,28,-100,-274,-16.18,21,0,NotApplicable,2018-05-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,124,SMA,FALSE,TRUE,in_sample,1,0.1,5,1000,Active,18081,43.29,3.47,1713,2741,189.51,18,-46,-1924,-182.17,18,11,47.33,2018-05-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,124,SMA,FALSE,TRUE,in_sample,1,0.1,5,1000,Passive,4235,22.37,NotApplicable,839,2318,63.5,17,-77,-859,-62.19,19,0,NotApplicable,2018-05-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,124,SMA,FALSE,TRUE,in_sample,5,0.1,5,1000,Active,-997,-50.87,-1.61,1099,63778,27.21,3,-100,-900,-30.69,3,47,46.18,2018-05-06 to 2024-01-01
BTC-USD,Cryptocurrency,SMA1M,124,SMA,FALSE,TRUE,in_sample,5,0.1,5,1000,Passive,-1000,,NotApplicable,60,,7.05,3,-100,-274,-16.18,3,0,NotApplicable,2018-05-06 to 2024-01-01
