Symbol,Class,Methodology,Window_Size,Threshold_Oversold,Threshold_Overbought,Flat,Dynamic_limits,ticker,data_type,leverage,max_risk,reward_ratio,capital,Strategy,Total Gross Profit,Annualized Profit,Largest Trade Win,Average Trade Win,Average Daily Profit,Length of Average Win,Max Winning Streak,Max Drawdown,Largest Trade Loss,Average Trade Loss,Average Daily Loss,Length of Average Loss,Max Losing Streak,Number of Trades Per Year,Percentage of Winning Trades,Expected Trade Result,Percentage of Positive Profit Days,Calmar Ratio,Period,key,key2
EURUSD=X,FX,RSI:,21,20,60,TRUE,FALSE,EURUSD=X,out_of_sample,1,0.1,7,1000,Passive,5,0.42,Not Applicable,Not Applicable,3.29,Not Applicable,Not Applicable,-8.45,Not Applicable,Not Applicable,-2.88,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,0.0497,2024-02-01 to 2025-03-21,EURUSD=X_Passive_RSI:_21_20_60_TRUE_FALSE_1_0.1_7,EURUSD=X_21_20_60
EURUSD=X,FX,RSI:,21,20,60,TRUE,FALSE,EURUSD=X,out_of_sample,10,0.1,7,1000,Active,137,11.58,80,43,26.48,11,1,-15.8,-203,-203,-38.29,3,1,13,32,-51.2,35,0.7329,2024-02-01 to 2025-03-21,EURUSD=X_Active_RSI:_21_20_60_TRUE_FALSE_10_0.1_7,EURUSD=X_21_20_60
EURUSD=X,FX,RSI:,21,20,60,TRUE,FALSE,EURUSD=X,out_of_sample,10,0.1,7,1000,Passive,-162,-14.01,Not Applicable,Not Applicable,28.34,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-26.11,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2254,2024-02-01 to 2025-03-21,EURUSD=X_Passive_RSI:_21_20_60_TRUE_FALSE_10_0.1_7,EURUSD=X_21_20_60
EURUSD=X,FX,RSI:,21,20,60,TRUE,TRUE,EURUSD=X,out_of_sample,1,0.1,3,1000,Active,8,0.69,7,4,2.53,11,1,-2.94,-22,-22,-3.64,17,1,12,33,-5.94,33,0.2347,2024-02-01 to 2025-03-21,EURUSD=X_Active_RSI:_21_20_60_TRUE_TRUE_1_0.1_3,EURUSD=X_21_20_60
EURUSD=X,FX,RSI:,21,20,60,TRUE,TRUE,EURUSD=X,out_of_sample,1,0.1,3,1000,Passive,5,0.42,Not Applicable,Not Applicable,3.29,Not Applicable,Not Applicable,-8.45,Not Applicable,Not Applicable,-2.88,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,0.0497,2024-02-01 to 2025-03-21,EURUSD=X_Passive_RSI:_21_20_60_TRUE_TRUE_1_0.1_3,EURUSD=X_21_20_60
EURUSD=X,FX,RSI:,21,20,60,TRUE,TRUE,EURUSD=X,out_of_sample,10,0.1,3,1000,Active,137,11.58,80,43,26.48,11,1,-15.8,-203,-203,-38.29,3,1,13,32,-51.2,35,0.7329,2024-02-01 to 2025-03-21,EURUSD=X_Active_RSI:_21_20_60_TRUE_TRUE_10_0.1_3,EURUSD=X_21_20_60
EURUSD=X,FX,RSI:,21,20,60,TRUE,TRUE,EURUSD=X,out_of_sample,10,0.1,3,1000,Passive,-162,-14.01,Not Applicable,Not Applicable,28.34,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-26.11,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2254,2024-02-01 to 2025-03-21,EURUSD=X_Passive_RSI:_21_20_60_TRUE_TRUE_10_0.1_3,EURUSD=X_21_20_60
EURUSD=X,FX,RSI:,21,20,60,TRUE,TRUE,EURUSD=X,out_of_sample,1,0.1,7,1000,Active,8,0.69,7,4,2.53,11,1,-2.94,-22,-22,-3.64,17,1,12,33,-5.94,33,0.2347,2024-02-01 to 2025-03-21,EURUSD=X_Active_RSI:_21_20_60_TRUE_TRUE_1_0.1_7,EURUSD=X_21_20_60
EURUSD=X,FX,RSI:,21,20,60,TRUE,TRUE,EURUSD=X,out_of_sample,1,0.1,7,1000,Passive,5,0.42,Not Applicable,Not Applicable,3.29,Not Applicable,Not Applicable,-8.45,Not Applicable,Not Applicable,-2.88,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,0.0497,2024-02-01 to 2025-03-21,EURUSD=X_Passive_RSI:_21_20_60_TRUE_TRUE_1_0.1_7,EURUSD=X_21_20_60
EURUSD=X,FX,RSI:,21,20,60,TRUE,TRUE,EURUSD=X,out_of_sample,10,0.1,7,1000,Active,137,11.58,80,43,26.48,11,1,-15.8,-203,-203,-38.29,3,1,13,32,-51.2,35,0.7329,2024-02-01 to 2025-03-21,EURUSD=X_Active_RSI:_21_20_60_TRUE_TRUE_10_0.1_7,EURUSD=X_21_20_60
EURUSD=X,FX,RSI:,21,20,60,TRUE,TRUE,EURUSD=X,out_of_sample,10,0.1,7,1000,Passive,-162,-14.01,Not Applicable,Not Applicable,28.34,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-26.11,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2254,2024-02-01 to 2025-03-21,EURUSD=X_Passive_RSI:_21_20_60_TRUE_TRUE_10_0.1_7,EURUSD=X_21_20_60
EURUSD=X,FX,RSI:,21,20,60,FALSE,FALSE,EURUSD=X,out_of_sample,1,0.1,3,1000,Active,8,0.69,7,4,2.53,11,1,-2.94,-22,-22,-3.64,17,1,12,33,-5.94,33,0.2347,2024-02-01 to 2025-03-21,EURUSD=X_Active_RSI:_21_20_60_FALSE_FALSE_1_0.1_3,EURUSD=X_21_20_60
EURUSD=X,FX,RSI:,21,20,60,FALSE,FALSE,EURUSD=X,out_of_sample,1,0.1,3,1000,Passive,5,0.42,Not Applicable,Not Applicable,3.29,Not Applicable,Not Applicable,-8.45,Not Applicable,Not Applicable,-2.88,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,0.0497,2024-02-01 to 2025-03-21,EURUSD=X_Passive_RSI:_21_20_60_FALSE_FALSE_1_0.1_3,EURUSD=X_21_20_60
EURUSD=X,FX,RSI:,21,20,60,FALSE,FALSE,EURUSD=X,out_of_sample,10,0.1,3,1000,Active,141,11.92,80,38,27.38,11,1,-21.31,-203,-203,-38.79,3,1,13,36,-59.4,38,0.5594,2024-02-01 to 2025-03-21,EURUSD=X_Active_RSI:_21_20_60_FALSE_FALSE_10_0.1_3,EURUSD=X_21_20_60
EURUSD=X,FX,RSI:,21,20,60,FALSE,FALSE,EURUSD=X,out_of_sample,10,0.1,3,1000,Passive,-162,-14.01,Not Applicable,Not Applicable,28.34,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-26.11,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2254,2024-02-01 to 2025-03-21,EURUSD=X_Passive_RSI:_21_20_60_FALSE_FALSE_10_0.1_3,EURUSD=X_21_20_60
EURUSD=X,FX,RSI:,21,20,60,FALSE,FALSE,EURUSD=X,out_of_sample,5,0.1,3,1000,Active,71,6.04,37,21,13.05,11,1,-11.04,-116,-116,-18.34,7,1,13,36,-34.2,38,0.5471,2024-02-01 to 2025-03-21,EURUSD=X_Active_RSI:_21_20_60_FALSE_FALSE_5_0.1_3,EURUSD=X_21_20_60
EURUSD=X,FX,RSI:,21,20,60,FALSE,FALSE,EURUSD=X,out_of_sample,5,0.1,3,1000,Passive,-26,-2.2,Not Applicable,Not Applicable,15.59,Not Applicable,Not Applicable,-36.79,Not Applicable,Not Applicable,-13.96,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.0598,2024-02-01 to 2025-03-21,EURUSD=X_Passive_RSI:_21_20_60_FALSE_FALSE_5_0.1_3,EURUSD=X_21_20_60
EURUSD=X,FX,RSI:,21,20,60,FALSE,FALSE,EURUSD=X,out_of_sample,1,0.1,7,1000,Active,8,0.69,7,4,2.53,11,1,-2.94,-22,-22,-3.64,17,1,12,33,-5.94,33,0.2347,2024-02-01 to 2025-03-21,EURUSD=X_Active_RSI:_21_20_60_FALSE_FALSE_1_0.1_7,EURUSD=X_21_20_60
EURUSD=X,FX,RSI:,21,20,60,FALSE,FALSE,EURUSD=X,out_of_sample,1,0.1,7,1000,Passive,5,0.42,Not Applicable,Not Applicable,3.29,Not Applicable,Not Applicable,-8.45,Not Applicable,Not Applicable,-2.88,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,0.0497,2024-02-01 to 2025-03-21,EURUSD=X_Passive_RSI:_21_20_60_FALSE_FALSE_1_0.1_7,EURUSD=X_21_20_60
EURUSD=X,FX,RSI:,21,20,60,FALSE,FALSE,EURUSD=X,out_of_sample,10,0.1,7,1000,Active,141,11.92,80,38,27.38,11,1,-21.31,-203,-203,-38.79,3,1,13,36,-59.4,38,0.5594,2024-02-01 to 2025-03-21,EURUSD=X_Active_RSI:_21_20_60_FALSE_FALSE_10_0.1_7,EURUSD=X_21_20_60
EURUSD=X,FX,RSI:,21,20,60,FALSE,FALSE,EURUSD=X,out_of_sample,10,0.1,7,1000,Passive,-162,-14.01,Not Applicable,Not Applicable,28.34,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-26.11,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2254,2024-02-01 to 2025-03-21,EURUSD=X_Passive_RSI:_21_20_60_FALSE_FALSE_10_0.1_7,EURUSD=X_21_20_60
EURUSD=X,FX,RSI:,21,20,60,FALSE,FALSE,EURUSD=X,out_of_sample,5,0.1,7,1000,Active,71,6.04,37,21,13.05,11,1,-11.04,-116,-116,-18.34,7,1,13,36,-34.2,38,0.5471,2024-02-01 to 2025-03-21,EURUSD=X_Active_RSI:_21_20_60_FALSE_FALSE_5_0.1_7,EURUSD=X_21_20_60
EURUSD=X,FX,RSI:,21,20,60,FALSE,FALSE,EURUSD=X,out_of_sample,5,0.1,7,1000,Passive,-26,-2.2,Not Applicable,Not Applicable,15.59,Not Applicable,Not Applicable,-36.79,Not Applicable,Not Applicable,-13.96,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.0598,2024-02-01 to 2025-03-21,EURUSD=X_Passive_RSI:_21_20_60_FALSE_FALSE_5_0.1_7,EURUSD=X_21_20_60
EURUSD=X,FX,RSI:,21,20,60,FALSE,TRUE,EURUSD=X,out_of_sample,1,0.1,3,1000,Active,8,0.69,7,4,2.53,11,1,-2.94,-22,-22,-3.64,17,1,12,33,-5.94,33,0.2347,2024-02-01 to 2025-03-21,EURUSD=X_Active_RSI:_21_20_60_FALSE_TRUE_1_0.1_3,EURUSD=X_21_20_60
EURUSD=X,FX,RSI:,21,20,60,FALSE,TRUE,EURUSD=X,out_of_sample,1,0.1,3,1000,Passive,5,0.42,Not Applicable,Not Applicable,3.29,Not Applicable,Not Applicable,-8.45,Not Applicable,Not Applicable,-2.88,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,0.0497,2024-02-01 to 2025-03-21,EURUSD=X_Passive_RSI:_21_20_60_FALSE_TRUE_1_0.1_3,EURUSD=X_21_20_60
EURUSD=X,FX,RSI:,21,20,60,FALSE,TRUE,EURUSD=X,out_of_sample,10,0.1,3,1000,Active,141,11.92,80,38,27.38,11,1,-21.31,-203,-203,-38.79,3,1,13,36,-59.4,38,0.5594,2024-02-01 to 2025-03-21,EURUSD=X_Active_RSI:_21_20_60_FALSE_TRUE_10_0.1_3,EURUSD=X_21_20_60
EURUSD=X,FX,RSI:,21,20,60,FALSE,TRUE,EURUSD=X,out_of_sample,10,0.1,3,1000,Passive,-162,-14.01,Not Applicable,Not Applicable,28.34,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-26.11,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2254,2024-02-01 to 2025-03-21,EURUSD=X_Passive_RSI:_21_20_60_FALSE_TRUE_10_0.1_3,EURUSD=X_21_20_60
EURUSD=X,FX,RSI:,21,20,60,FALSE,TRUE,EURUSD=X,out_of_sample,5,0.1,3,1000,Active,71,6.04,37,21,13.05,11,1,-11.04,-116,-116,-18.34,7,1,13,36,-34.2,38,0.5471,2024-02-01 to 2025-03-21,EURUSD=X_Active_RSI:_21_20_60_FALSE_TRUE_5_0.1_3,EURUSD=X_21_20_60
EURUSD=X,FX,RSI:,21,20,60,FALSE,TRUE,EURUSD=X,out_of_sample,5,0.1,3,1000,Passive,-26,-2.2,Not Applicable,Not Applicable,15.59,Not Applicable,Not Applicable,-36.79,Not Applicable,Not Applicable,-13.96,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.0598,2024-02-01 to 2025-03-21,EURUSD=X_Passive_RSI:_21_20_60_FALSE_TRUE_5_0.1_3,EURUSD=X_21_20_60
EURUSD=X,FX,RSI:,21,20,60,FALSE,TRUE,EURUSD=X,out_of_sample,1,0.1,7,1000,Active,8,0.69,7,4,2.53,11,1,-2.94,-22,-22,-3.64,17,1,12,33,-5.94,33,0.2347,2024-02-01 to 2025-03-21,EURUSD=X_Active_RSI:_21_20_60_FALSE_TRUE_1_0.1_7,EURUSD=X_21_20_60
EURUSD=X,FX,RSI:,21,20,60,FALSE,TRUE,EURUSD=X,out_of_sample,1,0.1,7,1000,Passive,5,0.42,Not Applicable,Not Applicable,3.29,Not Applicable,Not Applicable,-8.45,Not Applicable,Not Applicable,-2.88,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,0.0497,2024-02-01 to 2025-03-21,EURUSD=X_Passive_RSI:_21_20_60_FALSE_TRUE_1_0.1_7,EURUSD=X_21_20_60
EURUSD=X,FX,RSI:,21,20,60,FALSE,TRUE,EURUSD=X,out_of_sample,10,0.1,7,1000,Active,141,11.92,80,38,27.38,11,1,-21.31,-203,-203,-38.79,3,1,13,36,-59.4,38,0.5594,2024-02-01 to 2025-03-21,EURUSD=X_Active_RSI:_21_20_60_FALSE_TRUE_10_0.1_7,EURUSD=X_21_20_60
EURUSD=X,FX,RSI:,21,20,60,FALSE,TRUE,EURUSD=X,out_of_sample,10,0.1,7,1000,Passive,-162,-14.01,Not Applicable,Not Applicable,28.34,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-26.11,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2254,2024-02-01 to 2025-03-21,EURUSD=X_Passive_RSI:_21_20_60_FALSE_TRUE_10_0.1_7,EURUSD=X_21_20_60
EURUSD=X,FX,RSI:,21,20,60,FALSE,TRUE,EURUSD=X,out_of_sample,5,0.1,7,1000,Active,71,6.04,37,21,13.05,11,1,-11.04,-116,-116,-18.34,7,1,13,36,-34.2,38,0.5471,2024-02-01 to 2025-03-21,EURUSD=X_Active_RSI:_21_20_60_FALSE_TRUE_5_0.1_7,EURUSD=X_21_20_60
EURUSD=X,FX,RSI:,21,20,60,FALSE,TRUE,EURUSD=X,out_of_sample,5,0.1,7,1000,Passive,-26,-2.2,Not Applicable,Not Applicable,15.59,Not Applicable,Not Applicable,-36.79,Not Applicable,Not Applicable,-13.96,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.0598,2024-02-01 to 2025-03-21,EURUSD=X_Passive_RSI:_21_20_60_FALSE_TRUE_5_0.1_7,EURUSD=X_21_20_60
EURUSD=X,FX,RSI:,21,20,70,TRUE,FALSE,EURUSD=X,out_of_sample,10,0.1,3,1000,Active,85,7.17,52,32,32.81,4,1,-6.9,-41,-41,-44.44,7,1,12,17,-1.53,17,1.0391,2024-02-01 to 2025-03-21,EURUSD=X_Active_RSI:_21_20_70_TRUE_FALSE_10_0.1_3,EURUSD=X_21_20_70
EURUSD=X,FX,RSI:,21,20,70,TRUE,FALSE,EURUSD=X,out_of_sample,10,0.1,3,1000,Passive,-162,-14.01,Not Applicable,Not Applicable,28.34,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-26.11,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2254,2024-02-01 to 2025-03-21,EURUSD=X_Passive_RSI:_21_20_70_TRUE_FALSE_10_0.1_3,EURUSD=X_21_20_70
EURUSD=X,FX,RSI:,21,20,70,TRUE,FALSE,EURUSD=X,out_of_sample,10,0.1,7,1000,Active,85,7.17,52,32,32.81,4,1,-6.9,-41,-41,-44.44,7,1,12,17,-1.53,17,1.0391,2024-02-01 to 2025-03-21,EURUSD=X_Active_RSI:_21_20_70_TRUE_FALSE_10_0.1_7,EURUSD=X_21_20_70
EURUSD=X,FX,RSI:,21,20,70,TRUE,FALSE,EURUSD=X,out_of_sample,10,0.1,7,1000,Passive,-162,-14.01,Not Applicable,Not Applicable,28.34,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-26.11,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2254,2024-02-01 to 2025-03-21,EURUSD=X_Passive_RSI:_21_20_70_TRUE_FALSE_10_0.1_7,EURUSD=X_21_20_70
EURUSD=X,FX,RSI:,21,20,70,TRUE,TRUE,EURUSD=X,out_of_sample,10,0.1,3,1000,Active,85,7.17,52,32,32.81,4,1,-6.9,-41,-41,-44.44,7,1,12,17,-1.53,17,1.0391,2024-02-01 to 2025-03-21,EURUSD=X_Active_RSI:_21_20_70_TRUE_TRUE_10_0.1_3,EURUSD=X_21_20_70
EURUSD=X,FX,RSI:,21,20,70,TRUE,TRUE,EURUSD=X,out_of_sample,10,0.1,3,1000,Passive,-162,-14.01,Not Applicable,Not Applicable,28.34,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-26.11,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2254,2024-02-01 to 2025-03-21,EURUSD=X_Passive_RSI:_21_20_70_TRUE_TRUE_10_0.1_3,EURUSD=X_21_20_70
EURUSD=X,FX,RSI:,21,20,70,TRUE,TRUE,EURUSD=X,out_of_sample,10,0.1,7,1000,Active,85,7.17,52,32,32.81,4,1,-6.9,-41,-41,-44.44,7,1,12,17,-1.53,17,1.0391,2024-02-01 to 2025-03-21,EURUSD=X_Active_RSI:_21_20_70_TRUE_TRUE_10_0.1_7,EURUSD=X_21_20_70
EURUSD=X,FX,RSI:,21,20,70,TRUE,TRUE,EURUSD=X,out_of_sample,10,0.1,7,1000,Passive,-162,-14.01,Not Applicable,Not Applicable,28.34,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-26.11,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2254,2024-02-01 to 2025-03-21,EURUSD=X_Passive_RSI:_21_20_70_TRUE_TRUE_10_0.1_7,EURUSD=X_21_20_70
EURUSD=X,FX,RSI:,21,20,70,FALSE,FALSE,EURUSD=X,out_of_sample,10,0.1,3,1000,Active,85,7.17,52,32,32.81,4,1,-6.9,-41,-41,-44.44,7,1,12,17,-1.53,17,1.0391,2024-02-01 to 2025-03-21,EURUSD=X_Active_RSI:_21_20_70_FALSE_FALSE_10_0.1_3,EURUSD=X_21_20_70
EURUSD=X,FX,RSI:,21,20,70,FALSE,FALSE,EURUSD=X,out_of_sample,10,0.1,3,1000,Passive,-162,-14.01,Not Applicable,Not Applicable,28.34,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-26.11,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2254,2024-02-01 to 2025-03-21,EURUSD=X_Passive_RSI:_21_20_70_FALSE_FALSE_10_0.1_3,EURUSD=X_21_20_70
EURUSD=X,FX,RSI:,21,20,70,FALSE,FALSE,EURUSD=X,out_of_sample,10,0.1,7,1000,Active,85,7.17,52,32,32.81,4,1,-6.9,-41,-41,-44.44,7,1,12,17,-1.53,17,1.0391,2024-02-01 to 2025-03-21,EURUSD=X_Active_RSI:_21_20_70_FALSE_FALSE_10_0.1_7,EURUSD=X_21_20_70
EURUSD=X,FX,RSI:,21,20,70,FALSE,FALSE,EURUSD=X,out_of_sample,10,0.1,7,1000,Passive,-162,-14.01,Not Applicable,Not Applicable,28.34,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-26.11,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2254,2024-02-01 to 2025-03-21,EURUSD=X_Passive_RSI:_21_20_70_FALSE_FALSE_10_0.1_7,EURUSD=X_21_20_70
EURUSD=X,FX,RSI:,21,20,70,FALSE,TRUE,EURUSD=X,out_of_sample,10,0.1,3,1000,Active,85,7.17,52,32,32.81,4,1,-6.9,-41,-41,-44.44,7,1,12,17,-1.53,17,1.0391,2024-02-01 to 2025-03-21,EURUSD=X_Active_RSI:_21_20_70_FALSE_TRUE_10_0.1_3,EURUSD=X_21_20_70
EURUSD=X,FX,RSI:,21,20,70,FALSE,TRUE,EURUSD=X,out_of_sample,10,0.1,3,1000,Passive,-162,-14.01,Not Applicable,Not Applicable,28.34,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-26.11,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2254,2024-02-01 to 2025-03-21,EURUSD=X_Passive_RSI:_21_20_70_FALSE_TRUE_10_0.1_3,EURUSD=X_21_20_70
EURUSD=X,FX,RSI:,21,20,70,FALSE,TRUE,EURUSD=X,out_of_sample,10,0.1,7,1000,Active,85,7.17,52,32,32.81,4,1,-6.9,-41,-41,-44.44,7,1,12,17,-1.53,17,1.0391,2024-02-01 to 2025-03-21,EURUSD=X_Active_RSI:_21_20_70_FALSE_TRUE_10_0.1_7,EURUSD=X_21_20_70
EURUSD=X,FX,RSI:,21,20,70,FALSE,TRUE,EURUSD=X,out_of_sample,10,0.1,7,1000,Passive,-162,-14.01,Not Applicable,Not Applicable,28.34,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-26.11,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2254,2024-02-01 to 2025-03-21,EURUSD=X_Passive_RSI:_21_20_70_FALSE_TRUE_10_0.1_7,EURUSD=X_21_20_70
EURUSD=X,FX,RSI:,21,20,80,TRUE,FALSE,EURUSD=X,out_of_sample,10,0.1,3,1000,Active,4,0.3,4,4,3.57,2,1,0,0,NaN,,,0,3,20,NaN,20,-Inf,2024-02-01 to 2025-03-21,EURUSD=X_Active_RSI:_21_20_80_TRUE_FALSE_10_0.1_3,EURUSD=X_21_20_80
EURUSD=X,FX,RSI:,21,20,80,TRUE,FALSE,EURUSD=X,out_of_sample,10,0.1,3,1000,Passive,-162,-14.01,Not Applicable,Not Applicable,28.34,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-26.11,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2254,2024-02-01 to 2025-03-21,EURUSD=X_Passive_RSI:_21_20_80_TRUE_FALSE_10_0.1_3,EURUSD=X_21_20_80
EURUSD=X,FX,RSI:,21,20,80,TRUE,FALSE,EURUSD=X,out_of_sample,10,0.1,7,1000,Active,4,0.3,4,4,3.57,2,1,0,0,NaN,,,0,3,20,NaN,20,-Inf,2024-02-01 to 2025-03-21,EURUSD=X_Active_RSI:_21_20_80_TRUE_FALSE_10_0.1_7,EURUSD=X_21_20_80
EURUSD=X,FX,RSI:,21,20,80,TRUE,FALSE,EURUSD=X,out_of_sample,10,0.1,7,1000,Passive,-162,-14.01,Not Applicable,Not Applicable,28.34,Not Applicable,Not Applicable,-62.16,Not Applicable,Not Applicable,-26.11,Not Applicable,Not Applicable,0,Not Applicable,Not Applicable,Not Applicable,-0.2254,2024-02-01 to 2025-03-21,EURUSD=X_Passive_RSI:_21_20_80_TRUE_FALSE_10_0.1_7,EURUSD=X_21_20_80
EURUSD=X,FX,RSI:,21,20,80,TRUE,TRUE,EURUSD=X,out_of_sample,10,0.1,3,1000,Active,4,0.3,4,4,3.57,2,1,0,0,NaN,,,0,3,20,NaN,20,-Inf,2024-02-01 to 2025-03-21,EURUSD=X_Active_RSI:_21_20_80_TRUE_TRUE_10_0.1_3,EURUSD=X_21_20_80
