Symbol,Class,Methodology,Strategy,aR,aSD,IR,MD,trades,avg_no_monthly_trades,buys,sells,Buy_Success_Rate,Short_Success_Rate,Combined_Success_Rate,PortfolioValue
GBPUSD=X,FX,MACD: 10 29 11,Active,-1.018,9.634,-0.106,44.435,355,1.71,2206,2254,0.2408,0.252,0.4928,41716
GBPUSD=X,FX,MACD: 10 29 11,Passive,-2.613,9.64,-0.271,49.345,1,0,1,0,0.4919,0,0.4919,31291
GBPUSD=X,FX,MACD: 10 30 7,Active,0.137,9.63,0.014,29.337,413,2,2232,2231,0.2451,0.2505,0.4956,51225
GBPUSD=X,FX,MACD: 10 30 7,Passive,-2.583,9.637,-0.268,49.345,1,0,1,0,0.4923,0,0.4923,31454
GBPUSD=X,FX,MACD: 10 30 8,Active,-0.307,9.631,-0.032,33.604,397,1.92,2231,2231,0.2443,0.2499,0.4942,47348
GBPUSD=X,FX,MACD: 10 30 8,Passive,-2.591,9.638,-0.269,49.345,1,0,1,0,0.4922,0,0.4922,31410
GBPUSD=X,FX,MACD: 10 30 9,Active,-1.121,9.632,-0.116,41.796,378,1.83,2213,2248,0.2416,0.2513,0.4929,40956
GBPUSD=X,FX,MACD: 10 30 9,Passive,-2.61,9.639,-0.271,49.345,1,0,1,0,0.492,0,0.492,31310
GBPUSD=X,FX,MACD: 10 30 10,Active,-0.94,9.634,-0.098,43.664,358,1.73,2214,2246,0.2428,0.252,0.4948,42307
GBPUSD=X,FX,MACD: 10 30 10,Passive,-2.613,9.64,-0.271,49.345,1,0,1,0,0.4919,0,0.4919,31291
GBPUSD=X,FX,MACD: 10 30 11,Active,-1.069,9.635,-0.111,43.225,350,1.69,2206,2253,0.2411,0.2519,0.4929,41342
GBPUSD=X,FX,MACD: 10 30 11,Passive,-2.611,9.641,-0.271,49.345,1,0,1,0,0.492,0,0.492,31310
GBPUSD=X,FX,MACD: 11 25 7,Active,0.724,9.623,0.075,28.668,407,1.97,2229,2239,0.2453,0.252,0.4973,56826
GBPUSD=X,FX,MACD: 11 25 7,Passive,-2.612,9.633,-0.271,49.344,1,0,1,0,0.4922,0,0.4922,31275
